,Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level,Sleep_Hours_per_Night
567,S1567,Liam,Davis,student567@university.com,Male,19,CS,74.88505488474205,47.3,79.05,76.63,55.3,0.96,88.0,66.0545,C,30.0,No,Yes,unknown,High,10,8.1
568,S1568,Omar,Brown,student568@university.com,Female,23,Mathematics,98.46,55.94,45.46,64.72,61.98,0.97,55.03,49.906000000000006,F,5.4,Yes,Yes,Master's,High,4,7.7
569,S1569,Omar,Johnson,student569@university.com,Male,20,CS,85.29,90.16,74.64,58.87,65.69,9.46,83.61,74.923,C,7.3,No,Yes,None,Low,4,8.6
570,S1570,Emma,Brown,student570@university.com,Male,21,Engineering,76.1496214988645,94.22,48.84,58.89,77.41,9.36,94.49,68.418,C,15.8,No,No,unknown,Low,3,4.3
571,S1571,John,Johnson,student571@university.com,Male,19,Business,57.36,72.34,55.14,92.92,94.06,7.49,58.96,63.411500000000004,D,5.9,Yes,Yes,unknown,Medium,6,6.8
572,S1572,Ali,Brown,student572@university.com,Male,19,CS,57.17,41.9,67.55,93.65,71.3,6.43,93.11,63.5955,D,23.4,No,Yes,Bachelor's,Medium,5,7.5
573,S1573,Sara,Jones,student573@university.com,Male,24,Engineering,58.39,95.62,46.56,73.26,75.94,8.48,52.57,62.09550000000001,D,21.3,No,Yes,unknown,Medium,6,8.5
574,S1574,Omar,Jones,student574@university.com,Male,21,CS,52.28,82.12,99.62,55.18,50.23,0.58,83.34,80.69,B,24.4,Yes,Yes,Master's,Low,7,6.4
575,S1575,Emma,Smith,student575@university.com,Male,24,CS,74.88505488474205,64.84,49.92,94.21,51.67,1.19,89.55,59.54750000000001,D,30.0,No,Yes,None,Low,4,8.8
576,S1576,Ahmed,Williams,student576@university.com,Female,19,CS,77.04,75.9,86.88,75.26977360574269,54.19,3.17,72.24,73.90398868028714,C,28.3,No,Yes,PhD,Medium,9,4.6
577,S1577,Emma,Davis,student577@university.com,Male,20,CS,85.0,65.79,89.79,71.94,84.95,8.32,60.19,73.9,C,12.5,Yes,No,PhD,Medium,1,6.2
578,S1578,Sara,Brown,student578@university.com,Female,24,CS,91.41,67.92,99.67,70.37,74.31,4.72,96.24,82.46950000000001,B,14.9,Yes,Yes,Master's,Low,8,5.3
579,S1579,Sara,Davis,student579@university.com,Female,24,Mathematics,89.58,93.21,65.72,68.25,59.65,5.04,51.0,66.86999999999999,C,24.4,No,No,PhD,Low,2,4.8
580,S1580,Emma,Smith,student580@university.com,Female,24,Mathematics,94.13,49.67,92.45,76.3,79.63,2.29,77.75,72.9525,C,14.7,No,Yes,Bachelor's,Medium,3,5.4
581,S1581,Ali,Williams,student581@university.com,Female,19,CS,98.36,46.22,97.45,80.23,77.23,6.48,68.64,72.8895,C,22.5,No,No,Master's,Medium,2,7.3
582,S1582,Maria,Brown,student582@university.com,Male,20,Business,71.95,40.16,50.37,73.32,54.44,8.88,73.05,50.6995,E,28.0,No,Yes,High School,High,10,6.4
583,S1583,Sara,Johnson,student583@university.com,Female,21,CS,97.52,58.84,68.77,75.26977360574269,82.02,3.3,76.83,65.87298868028714,C,15.1,Yes,Yes,Master's,Medium,6,4.9
584,S1584,Emma,Williams,student584@university.com,Female,18,CS,86.16,48.84,43.6,65.88,88.36,6.19,76.74,53.6005,E,19.0,Yes,No,High School,High,5,4.2
585,S1585,Omar,Jones,student585@university.com,Female,21,CS,53.53,53.2,77.24,75.26977360574269,64.33,3.32,60.18,63.585488680287135,D,26.0,No,Yes,PhD,Low,7,8.6
586,S1586,Emma,Smith,student586@university.com,Female,20,Mathematics,84.09,40.67,74.88,65.0,84.37,7.93,83.99,64.8015,D,16.9,Yes,Yes,Master's,Medium,9,5.6
587,S1587,John,Williams,student587@university.com,Female,22,Mathematics,75.68118451025057,53.63,52.25,87.67,59.99,4.75,50.96,52.5715,E,12.2,Yes,Yes,Bachelor's,Medium,7,4.6
588,S1588,Maria,Williams,student588@university.com,Male,24,CS,95.29,59.96,87.87,75.26977360574269,87.84,3.39,51.06,70.51398868028714,C,11.5,Yes,Yes,PhD,Medium,9,4.7
589,S1589,Ahmed,Jones,student589@university.com,Male,21,CS,68.65,41.89,42.24,59.43,95.59,4.2,73.92,51.197,E,6.8,Yes,Yes,PhD,Low,5,5.3
590,S1590,Ali,Brown,student590@university.com,Female,22,CS,79.25,76.47,88.37,90.06,72.09,0.91,77.1,77.78800000000001,B,13.3,Yes,Yes,PhD,Low,3,5.2
591,S1591,Liam,Johnson,student591@university.com,Male,22,Engineering,50.61,74.13,41.6,74.16572280178838,62.23,8.66,63.74,55.09778614008942,D,22.1,No,Yes,High School,Medium,3,5.4
592,S1592,Ahmed,Jones,student592@university.com,Male,20,Engineering,66.6,45.82,79.41,81.29,69.96,9.58,77.58,66.3955,C,6.5,No,Yes,High School,Medium,4,5.1
593,S1593,Maria,Johnson,student593@university.com,Female,20,CS,53.11,75.7,44.73,98.51,62.5,4.77,75.81,59.60249999999999,D,11.9,No,Yes,Bachelor's,Low,2,6.2
594,S1594,Maria,Brown,student594@university.com,Female,24,Business,76.09,99.92,55.07,76.14,50.06,2.21,67.46,66.0505,C,7.8,Yes,Yes,High School,Low,3,7.8
595,S1595,Maria,Williams,student595@university.com,Female,18,CS,90.87,96.67,83.31,59.37,82.52,6.65,82.59,81.433,B,15.1,No,Yes,None,High,9,4.1
596,S1596,Ahmed,Johnson,student596@university.com,Male,23,Mathematics,75.68118451025057,40.16,56.82,66.03,52.13,4.52,97.9,56.1935,D,7.3,Yes,Yes,None,High,9,5.0
597,S1597,Omar,Smith,student597@university.com,Female,19,Engineering,76.1496214988645,87.72,70.67,91.17,60.52,2.52,74.54,72.1155,C,23.7,No,Yes,Master's,Low,8,7.6
598,S1598,Maria,Smith,student598@university.com,Male,21,Engineering,60.2,61.22,94.91,67.58,86.12,0.38,89.3,78.674,B,28.2,No,Yes,PhD,High,2,4.7
599,S1599,Emma,Jones,student599@university.com,Male,20,Business,56.03,43.82,42.98,86.18,83.29,8.9,62.38,50.587,E,9.8,No,Yes,None,Medium,9,7.7
600,S1600,Ahmed,Brown,student600@university.com,Male,21,Business,75.55,57.76,88.66,88.87,53.67,7.97,88.1,73.328,C,11.3,No,Yes,High School,Medium,5,6.6
601,S1601,Liam,Jones,student601@university.com,Female,23,CS,53.96,59.3,43.92,75.06,83.0,8.29,82.45,57.227999999999994,D,9.0,No,Yes,Bachelor's,Low,8,8.4
602,S1602,Maria,Jones,student602@university.com,Male,23,CS,74.88505488474205,71.39,47.61,89.16,96.53,4.4,81.98,63.519499999999994,D,9.7,No,Yes,High School,Medium,6,4.1
603,S1603,Emma,Davis,student603@university.com,Female,24,Mathematics,51.57,79.67,47.16,65.85,53.73,7.53,94.65,62.021,D,12.8,No,Yes,PhD,High,2,7.9
604,S1604,Omar,Jones,student604@university.com,Female,22,CS,55.34,84.94,99.65,75.26977360574269,70.78,5.81,61.67,81.47748868028714,B,12.0,No,Yes,unknown,Low,1,6.9
605,S1605,John,Davis,student605@university.com,Female,24,CS,77.5,54.75,50.81,84.33,86.47,3.75,68.42,57.325500000000005,D,14.6,No,Yes,None,Medium,4,6.3
606,S1606,Omar,Smith,student606@university.com,Female,19,Engineering,79.57,59.31,93.81,58.4,83.39,8.43,54.15,72.1545,C,18.1,Yes,Yes,None,High,4,4.7
607,S1607,Liam,Smith,student607@university.com,Female,18,Business,51.45,58.5,99.46,63.68,61.33,9.99,86.31,77.172,B,23.2,No,Yes,High School,High,7,5.2
608,S1608,Maria,Jones,student608@university.com,Male,21,Business,78.67,61.76,63.03,75.12164785553047,58.15,8.99,92.19,64.50108239277652,D,27.1,No,Yes,Master's,Low,2,7.9
609,S1609,Liam,Smith,student609@university.com,Male,19,Mathematics,91.93,99.98,77.86,74.14574324324325,89.21,7.76,70.29,79.69878716216216,B,16.5,Yes,Yes,High School,Medium,4,4.7
610,S1610,Ahmed,Brown,student610@university.com,Male,18,Engineering,86.12,86.68,86.75,74.67,97.81,7.48,67.84,80.43450000000001,B,27.7,No,Yes,unknown,Low,10,6.6
611,S1611,Sara,Davis,student611@university.com,Male,21,CS,56.56,98.5,63.56,75.26977360574269,88.38,6.5,82.93,75.41498868028714,B,22.0,No,No,unknown,Medium,1,5.0
612,S1612,Maria,Davis,student612@university.com,Male,19,Engineering,79.62,81.59,49.71,74.1,98.16,8.54,53.78,62.2965,D,23.2,Yes,Yes,unknown,Medium,7,6.4
613,S1613,Sara,Jones,student613@university.com,Female,20,Business,83.61,64.38,66.03,94.07,80.25,4.93,64.69,65.1855,C,18.1,No,Yes,None,Medium,3,5.3
614,S1614,Emma,Smith,student614@university.com,Female,21,CS,51.86,63.38,86.31,86.8,96.45,1.82,68.31,74.69149999999999,C,18.1,Yes,Yes,unknown,Low,8,5.8
615,S1615,John,Johnson,student615@university.com,Male,19,CS,92.77,69.31,86.85,65.73,84.52,7.68,75.93,75.5795,B,18.3,Yes,No,Bachelor's,Medium,1,8.0
616,S1616,Ali,Davis,student616@university.com,Male,23,CS,95.31,65.01,53.83,69.76,95.44,9.2,73.83,62.351,D,17.3,No,Yes,None,Low,1,4.2
617,S1617,Liam,Jones,student617@university.com,Male,18,Engineering,92.52,89.7,50.5,83.38,58.08,3.41,60.43,61.837,D,16.5,No,Yes,High School,Low,9,8.6
618,S1618,Omar,Jones,student618@university.com,Female,19,Business,91.23,67.9,95.23,75.12164785553047,90.78,7.83,77.04,79.84858239277654,B,24.4,No,Yes,Bachelor's,Medium,5,5.6
619,S1619,John,Brown,student619@university.com,Female,20,Engineering,87.25,57.74,42.64,58.94,59.84,2.74,96.29,55.0025,D,14.7,No,Yes,PhD,High,4,7.0
620,S1620,Maria,Williams,student620@university.com,Female,24,Mathematics,81.67,86.49,84.08,75.73,51.37,9.43,51.35,72.352,C,10.2,No,No,PhD,Medium,4,5.1
621,S1621,Sara,Williams,student621@university.com,Male,21,CS,83.93,91.27,42.79,55.94,75.88,6.83,84.02,63.263,D,8.4,Yes,Yes,unknown,Low,8,5.8
622,S1622,Omar,Davis,student622@university.com,Male,21,Mathematics,75.68118451025057,65.23,90.27,63.97,65.91,5.69,81.24,74.6755,C,27.0,No,No,unknown,High,9,6.3
623,S1623,Sara,Brown,student623@university.com,Male,21,Business,83.12,80.07,94.32,84.3,52.18,7.8,96.22,82.0015,B,26.6,No,Yes,Master's,Low,7,7.4
624,S1624,Ahmed,Brown,student624@university.com,Male,20,CS,66.39,43.53,57.85,53.89,99.02,8.13,82.27,59.366,D,11.1,Yes,Yes,PhD,Low,8,8.4
625,S1625,Sara,Brown,student625@university.com,Female,18,Mathematics,68.8,71.77,44.44,83.12,83.32,8.92,81.24,60.838499999999996,D,8.0,Yes,Yes,PhD,Medium,2,8.3
626,S1626,Ahmed,Davis,student626@university.com,Male,21,CS,94.85,42.7,68.84,95.04,95.09,9.01,88.49,66.196,C,29.0,Yes,Yes,Master's,Medium,10,5.7
627,S1627,Emma,Williams,student627@university.com,Male,18,Business,50.86,41.75,57.91,98.47,99.95,0.53,63.39,58.05500000000001,D,17.1,Yes,Yes,Bachelor's,Medium,7,4.4
628,S1628,Omar,Brown,student628@university.com,Male,19,Business,84.94,76.78,65.03,60.83,69.6,1.23,79.79,67.2385,C,7.3,Yes,Yes,unknown,Medium,4,8.6
629,S1629,Omar,Smith,student629@university.com,Female,23,Business,97.74,58.2,79.9,87.44,62.74,8.26,75.97,68.96450000000002,C,10.4,No,Yes,unknown,Medium,8,4.2
630,S1630,Ali,Jones,student630@university.com,Female,23,Engineering,85.31,84.55,52.59,96.32,59.19,9.46,71.92,64.1695,D,22.6,No,Yes,unknown,Medium,10,8.4
631,S1631,Maria,Jones,student631@university.com,Male,18,CS,99.7,93.76,61.42,54.57,75.76,3.08,53.97,66.562,C,7.0,Yes,Yes,Master's,Low,8,4.1
632,S1632,Ahmed,Johnson,student632@university.com,Female,18,Engineering,84.38,48.36,86.95,70.7,80.3,0.09,64.63,68.134,C,15.8,Yes,Yes,unknown,High,10,8.9
633,S1633,Ali,Johnson,student633@university.com,Female,23,CS,51.72,83.47,78.63,95.97,73.62,3.23,64.0,74.2415,C,15.7,No,Yes,unknown,Low,2,4.1
634,S1634,Sara,Davis,student634@university.com,Female,21,Business,91.35,70.87,59.58,60.14,69.36,3.83,86.21,64.6155,D,22.1,No,Yes,None,Medium,9,4.1
635,S1635,Sara,Davis,student635@university.com,Female,22,Business,64.23,46.73,79.86,96.69,58.41,7.61,96.03,69.087,C,10.0,Yes,Yes,None,Low,6,6.5
636,S1636,Ali,Jones,student636@university.com,Female,22,Mathematics,72.3,79.1,85.92,76.36,72.09,0.48,61.54,74.42500000000001,C,29.6,No,Yes,High School,Low,5,7.3
637,S1637,Omar,Smith,student637@university.com,Male,20,CS,65.6,76.57,75.55,54.99,54.26,2.13,53.73,65.704,C,8.9,Yes,Yes,Master's,Low,9,5.8
638,S1638,Sara,Williams,student638@university.com,Male,24,Business,63.43,70.94,54.37,72.49,93.25,8.94,100.0,67.87950000000001,C,20.0,No,No,Bachelor's,Low,3,7.0
639,S1639,Liam,Williams,student639@university.com,Male,23,Mathematics,71.57,95.59,40.01,66.31,52.35,1.55,84.56,61.213499999999996,D,13.2,Yes,Yes,High School,High,5,8.2
640,S1640,Emma,Davis,student640@university.com,Female,23,Business,68.94,71.26,88.17,64.11,69.03,7.59,94.32,77.719,B,8.3,Yes,Yes,Master's,High,5,8.0
641,S1641,Emma,Smith,student641@university.com,Female,20,CS,81.67,99.43,89.36,77.07,55.01,3.61,57.19,78.715,B,18.5,No,Yes,High School,Medium,8,8.4
642,S1642,Liam,Davis,student642@university.com,Female,22,CS,74.88505488474205,70.55,81.86,74.18,88.75,6.63,90.04,76.803,B,9.2,No,Yes,Bachelor's,Medium,9,4.8
643,S1643,Ali,Williams,student643@university.com,Female,19,CS,64.85,46.95,44.59,74.1,65.64,0.74,90.67,53.480000000000004,E,22.0,No,Yes,High School,Low,9,5.1
644,S1644,Liam,Davis,student644@university.com,Male,21,Engineering,60.69,68.23,75.11,54.41,55.66,2.87,57.57,64.167,D,5.8,No,Yes,High School,High,5,6.9
645,S1645,Ahmed,Brown,student645@university.com,Male,21,Engineering,83.34,50.94,89.26,90.12,76.57,4.25,58.07,69.525,C,17.8,No,Yes,Bachelor's,Low,2,7.6
646,S1646,Ahmed,Davis,student646@university.com,Male,19,Mathematics,83.52,75.83,63.38,74.07,95.81,8.57,64.77,67.738,C,10.5,No,Yes,PhD,Low,10,4.5
647,S1647,Ali,Jones,student647@university.com,Male,19,CS,95.06,81.59,51.88,91.05,95.43,5.63,60.84,64.6525,D,28.7,No,Yes,High School,Medium,6,4.9
648,S1648,Liam,Davis,student648@university.com,Male,22,CS,50.8,68.11,75.26,91.23,62.48,0.45,98.77,72.779,C,22.8,Yes,Yes,High School,Low,4,8.6
649,S1649,Ahmed,Jones,student649@university.com,Male,20,Engineering,76.1496214988645,45.86,89.58,65.86,85.98,8.02,68.15,69.8115,C,23.9,No,Yes,High School,Low,9,4.1
650,S1650,Omar,Smith,student650@university.com,Female,19,Business,76.05,68.12,42.93,50.22,51.51,0.55,88.07,55.102000000000004,D,22.6,No,Yes,None,Low,8,6.0
651,S1651,Liam,Williams,student651@university.com,Female,20,Mathematics,81.07,44.89,75.82,95.56,56.59,9.34,90.25,65.992,C,21.6,No,Yes,None,High,6,5.1
652,S1652,Omar,Johnson,student652@university.com,Male,24,Business,54.57,80.93,78.59,75.12164785553047,74.97,2.12,69.3,73.42258239277653,C,8.5,No,Yes,Bachelor's,Medium,2,7.9
653,S1653,Ahmed,Johnson,student653@university.com,Female,18,Engineering,71.63,87.42,76.14,55.36,61.44,4.88,84.13,74.0865,C,29.9,No,Yes,Master's,Medium,3,8.3
654,S1654,Emma,Williams,student654@university.com,Male,21,Engineering,61.37,97.74,79.0,85.09,89.91,0.72,55.39,77.625,B,21.4,No,Yes,None,Low,2,5.2
655,S1655,Ahmed,Johnson,student655@university.com,Male,22,Business,62.71,48.93,77.88,51.0,96.55,5.62,69.85,66.348,C,27.4,No,Yes,Bachelor's,Medium,6,6.9
656,S1656,Omar,Davis,student656@university.com,Female,21,Engineering,75.2,71.95,47.82,51.39,50.22,4.97,98.37,59.711,D,17.6,No,Yes,unknown,Medium,4,8.2
657,S1657,John,Smith,student657@university.com,Male,22,CS,90.62,74.05,54.1,75.26977360574269,61.65,4.1,58.43,59.05048868028713,D,12.1,Yes,No,Master's,Medium,1,7.0
658,S1658,Maria,Smith,student658@university.com,Male,18,CS,87.19,95.35,77.14,54.8,71.98,0.36,69.29,75.043,B,15.9,No,Yes,None,High,9,7.0
659,S1659,Sara,Williams,student659@university.com,Male,21,CS,74.88505488474205,77.64,41.06,98.22,78.15,8.79,89.53,62.429,D,15.0,No,Yes,PhD,Low,6,6.1
660,S1660,Liam,Johnson,student660@university.com,Female,18,Business,76.97,48.73,78.08,94.69,95.8,8.03,83.27,70.621,C,5.4,No,Yes,Master's,Low,2,7.3
661,S1661,John,Davis,student661@university.com,Female,22,CS,71.37,66.18,79.92,82.49,94.59,6.33,81.58,74.65,C,21.9,Yes,Yes,Master's,Medium,3,8.8
662,S1662,Ahmed,Smith,student662@university.com,Female,19,CS,98.64,79.29,54.35,53.19,81.86,5.72,92.66,66.59299999999999,C,23.4,Yes,Yes,None,High,8,5.5
663,S1663,Emma,Smith,student663@university.com,Female,24,CS,78.01,82.02,75.89,66.24,62.87,6.95,51.45,68.525,C,6.0,No,Yes,None,Medium,9,5.0
664,S1664,Ali,Brown,student664@university.com,Male,21,Engineering,62.7,91.78,72.05,68.59,89.16,1.44,88.56,77.4665,B,11.1,No,Yes,High School,Medium,9,8.8
665,S1665,Ahmed,Brown,student665@university.com,Female,18,CS,61.5,50.83,55.64,74.04,60.13,9.33,94.13,59.2645,D,21.6,No,Yes,High School,Low,5,4.3
666,S1666,Emma,Smith,student666@university.com,Female,23,Engineering,80.57,97.09,67.78,58.45,98.26,2.85,50.81,71.897,C,13.0,No,Yes,Master's,High,4,8.2
667,S1667,Maria,Williams,student667@university.com,Female,21,CS,76.14,43.55,94.58,78.88,50.29,6.56,77.95,69.713,C,28.3,No,Yes,High School,Medium,5,8.5
668,S1668,Ahmed,Jones,student668@university.com,Male,21,CS,50.38,99.03,65.6,71.79,78.49,6.07,67.43,72.854,C,7.8,Yes,No,High School,Low,1,5.1
669,S1669,Omar,Jones,student669@university.com,Female,21,Engineering,91.5,91.47,77.79,74.16572280178838,54.42,6.37,52.54,71.33328614008941,C,28.2,Yes,Yes,unknown,Medium,3,6.1
670,S1670,Ali,Davis,student670@university.com,Female,20,CS,85.21,79.62,42.12,96.81,70.38,8.79,70.89,59.7045,D,27.8,No,Yes,PhD,Medium,9,4.6
671,S1671,Emma,Smith,student671@university.com,Male,18,CS,83.09,84.1,44.67,78.27,81.75,2.96,82.2,63.4595,D,28.9,No,Yes,High School,Low,8,5.8
672,S1672,Emma,Smith,student672@university.com,Male,18,CS,53.44,44.36,44.88,82.22,84.48,7.49,95.95,56.367999999999995,D,6.9,No,Yes,High School,Low,4,6.3
673,S1673,Emma,Smith,student673@university.com,Male,21,Business,75.36161862527716,42.49,86.69,56.89,89.28,5.98,81.03,69.5245,C,11.8,No,Yes,PhD,Low,1,6.5
674,S1674,Maria,Williams,student674@university.com,Male,19,Engineering,96.77,46.11,61.02,61.17,79.67,0.76,92.84,60.925,D,11.3,Yes,No,None,High,3,4.6
675,S1675,Ahmed,Brown,student675@university.com,Female,21,CS,93.13,45.24,53.66,95.04,62.57,4.14,56.08,52.402,E,27.1,No,Yes,Master's,Low,4,6.0
676,S1676,Maria,Smith,student676@university.com,Male,20,CS,64.28,72.84,84.84,84.96,94.46,8.38,60.53,75.33850000000001,B,25.2,No,Yes,Bachelor's,Low,4,7.1
677,S1677,Liam,Smith,student677@university.com,Female,22,Mathematics,57.85,52.93,50.2,59.47,90.56,3.15,98.51,60.27600000000001,D,9.0,Yes,Yes,None,Low,1,6.5
678,S1678,Sara,Johnson,student678@university.com,Female,20,Engineering,72.45,91.61,54.79,78.51,58.0,4.82,94.37,68.9405,C,8.5,No,Yes,PhD,Medium,6,8.2
679,S1679,Sara,Williams,student679@university.com,Female,19,Engineering,67.79,66.74,65.86,96.74,91.33,4.89,61.76,66.5075,C,16.9,No,Yes,PhD,Low,9,8.8
680,S1680,Liam,Davis,student680@university.com,Female,21,Business,84.11,81.73,59.89,67.26,98.63,6.18,81.05,70.081,C,9.3,No,Yes,Master's,High,8,8.1
681,S1681,Ahmed,Smith,student681@university.com,Female,18,Business,98.32,79.17,75.12,59.29,81.86,8.84,68.13,71.6525,C,16.9,No,Yes,High School,Low,2,4.2
682,S1682,Omar,Johnson,student682@university.com,Male,24,Business,68.15,59.19,60.27,97.1,64.09,1.74,73.43,61.271,D,26.1,No,Yes,Bachelor's,Low,7,5.1
683,S1683,Maria,Jones,student683@university.com,Female,23,Engineering,53.11,54.59,63.58,73.06,80.33,5.05,93.04,64.974,D,17.5,Yes,Yes,Bachelor's,Medium,3,4.4
684,S1684,Ali,Davis,student684@university.com,Female,21,Engineering,94.88,60.55,91.77,70.86,67.13,4.24,86.79,75.332,B,23.1,Yes,Yes,Bachelor's,Low,6,6.2
685,S1685,Emma,Smith,student685@university.com,Female,19,CS,51.9,87.8,93.07,63.38,83.8,2.96,61.92,80.16300000000001,B,11.3,No,Yes,unknown,Low,2,7.6
686,S1686,Emma,Smith,student686@university.com,Male,18,Mathematics,97.64,75.18,89.66,94.58,77.24,9.2,65.8,77.44200000000001,B,11.6,No,Yes,PhD,High,8,4.2
687,S1687,Ahmed,Johnson,student687@university.com,Female,20,Engineering,83.23,55.21,91.89,92.28,96.47,0.08,64.49,74.497,C,19.8,No,Yes,unknown,Medium,4,5.3
688,S1688,Omar,Williams,student688@university.com,Female,22,CS,97.08,89.07,74.18,70.15,80.9,1.22,89.03,76.95250000000001,B,26.3,No,Yes,Bachelor's,High,6,4.5
689,S1689,Sara,Smith,student689@university.com,Male,22,Mathematics,59.98,43.29,78.77,51.53,60.7,7.33,74.5,62.5185,D,18.3,No,Yes,unknown,Low,3,6.1
690,S1690,Sara,Jones,student690@university.com,Female,24,Mathematics,52.03,81.95,73.43,72.33,86.26,2.63,97.54,76.8645,B,10.0,Yes,Yes,None,Medium,1,8.6
691,S1691,Emma,Smith,student691@university.com,Female,21,Mathematics,74.41,66.35,87.14,59.04,65.04,7.23,90.83,74.88550000000001,C,10.4,Yes,Yes,unknown,Medium,2,6.1
692,S1692,Ahmed,Jones,student692@university.com,Male,20,Business,72.53,83.88,73.06,57.14,63.62,8.32,60.56,68.91300000000001,C,20.4,Yes,No,Master's,Medium,10,7.2
693,S1693,Maria,Davis,student693@university.com,Female,24,Mathematics,75.68118451025057,95.65,46.66,69.65,69.59,2.55,89.3,66.5405,C,7.6,Yes,Yes,High School,Medium,8,5.9
694,S1694,Sara,Davis,student694@university.com,Female,23,CS,97.88,85.0,88.57,54.95,50.6,1.92,75.3,75.8765,B,6.6,No,Yes,High School,High,6,7.7
695,S1695,Maria,Brown,student695@university.com,Female,23,Business,91.13,66.52,85.64,97.87,98.46,1.45,62.69,75.1015,B,7.6,No,Yes,High School,Low,4,7.7
696,S1696,Omar,Brown,student696@university.com,Female,24,Business,83.08,49.06,89.22,75.12164785553047,76.62,2.0,68.17,69.69658239277652,C,14.8,No,Yes,Bachelor's,Low,9,4.7
697,S1697,Sara,Jones,student697@university.com,Female,19,CS,58.14,88.38,51.43,75.26977360574269,88.67,2.67,98.61,70.22248868028714,C,13.9,No,Yes,unknown,High,7,7.3
698,S1698,Sara,Williams,student698@university.com,Male,22,CS,86.72,67.64,56.3,58.14,62.89,8.69,74.2,60.1905,D,5.1,No,No,None,Low,1,5.9
699,S1699,John,Smith,student699@university.com,Male,20,Mathematics,86.35,44.52,57.75,74.14574324324325,87.33,7.7,85.98,59.952287162162165,D,9.0,No,Yes,PhD,Medium,6,8.3
700,S1700,Sara,Smith,student700@university.com,Male,21,CS,71.25,83.14,70.48,53.94,78.36,0.02,73.85,70.58850000000001,C,13.7,No,Yes,None,Medium,4,4.8
701,S1701,Liam,Brown,student701@university.com,Female,18,Business,96.24,57.51,48.03,77.34,71.21,8.74,68.58,55.301500000000004,D,15.7,No,Yes,unknown,Medium,6,8.5
702,S1702,Ali,Jones,student702@university.com,Female,21,CS,74.88505488474205,42.93,63.12,88.66,98.53,0.79,89.82,63.778999999999996,D,15.1,Yes,Yes,unknown,Medium,8,6.6
703,S1703,Liam,Smith,student703@university.com,Female,21,CS,63.37,94.17,50.93,97.5,74.69,6.55,92.42,70.449,C,13.0,Yes,Yes,None,Medium,9,5.3
704,S1704,Ahmed,Smith,student704@university.com,Male,20,Engineering,53.16,68.99,55.89,84.93,82.87,1.51,53.59,60.251,D,25.3,No,Yes,unknown,High,3,5.7
705,S1705,Ahmed,Williams,student705@university.com,Female,22,CS,89.77,56.86,82.38,75.26977360574269,50.77,0.62,63.95,65.63098868028713,C,15.4,No,Yes,High School,Low,2,4.0
706,S1706,Maria,Johnson,student706@university.com,Female,20,Engineering,81.09,82.98,91.29,54.43,65.07,7.6,75.39,78.17800000000001,B,21.1,No,Yes,unknown,High,10,8.7
707,S1707,Liam,Brown,student707@university.com,Female,18,Engineering,65.75,93.15,41.37,86.58,94.43,4.67,65.82,63.714,D,25.8,No,Yes,None,Medium,7,5.1
708,S1708,Liam,Brown,student708@university.com,Male,24,CS,58.19,40.02,73.95,60.77,87.95,5.99,89.18,65.095,C,26.3,No,Yes,None,Medium,7,8.5
709,S1709,Liam,Johnson,student709@university.com,Male,20,CS,52.01,81.27,42.16,72.36,76.84,4.25,55.74,57.057,D,26.4,No,Yes,Bachelor's,Low,3,8.3
710,S1710,Omar,Smith,student710@university.com,Female,19,CS,58.34,86.02,45.11,98.83,95.01,0.67,89.89,67.5085,C,17.4,No,Yes,Master's,Low,5,5.7
